海洋資源環境学部,*,*,2000,名詞,名詞,一般,*,*,*,海洋資源環境学部,カイヨウシゲンカンキョウガクブ,カイヨウシゲンカンキョウガクブ
海洋生命科学部,*,*,2000,名詞,名詞,一般,*,*,*,海洋生命科学部,カイヨウセイメイカガクブ,カイヨウセイメイカガクブ
海洋生物資源学部,*,*,2000,名詞,名詞,一般,*,*,*,海洋生物資源学部,カイヨウセイブツシゲンガクブ,カイヨウセイブツシゲンガクブ
科学技術学部,*,*,2000,名詞,名詞,一般,*,*,*,科学技術学部,カガクギジュツガクブ,カガクギジュツガクブ
化学生命工学部,*,*,2000,名詞,名詞,一般,*,*,*,化学生命工学部,カガクセイメイコウガクブ,カガクセイメイコウガクブ
香川薬学部,*,*,2000,名詞,名詞,一般,*,*,*,香川薬学部,カガワヤクガクブ,カガワヤクガクブ
学芸学部,*,*,2000,名詞,名詞,一般,*,*,*,学芸学部,ガクゲイガクブ,ガクゲイガクブ
家政学部,*,*,2000,名詞,名詞,一般,*,*,*,家政学部,カセイガクブ,カセイガクブ
学校教育学部,*,*,2000,名詞,名詞,一般,*,*,*,学校教育学部,ガッコウキョウイクガクブ,ガッコウキョウイクガクブ
学校教師学部,*,*,2000,名詞,名詞,一般,*,*,*,学校教師学部,ガッコウキョウシガクブ,ガッコウキョウシガクブ
環境園芸学部,*,*,2000,名詞,名詞,一般,*,*,*,環境園芸学部,カンキョウエンゲイガクブ,カンキョウエンゲイガクブ
環境科学部,*,*,2000,名詞,名詞,一般,*,*,*,環境科学部,カンキョウカガクブ,カンキョウカガクブ
環境学部,*,*,2000,名詞,名詞,一般,*,*,*,環境学部,カンキョウガクブ,カンキョウガクブ
環境共生学部,*,*,2000,名詞,名詞,一般,*,*,*,環境共生学部,カンキョウキョウセイガクブ,カンキョウキョウセイガクブ
環境・建築学部,*,*,2000,名詞,名詞,一般,*,*,*,環境・建築学部,カンキョウ・ケンチクガクブ,カンキョウ・ケンチクガクブ
環境システム学部,*,*,2000,名詞,名詞,一般,*,*,*,環境システム学部,カンキョウシステムガクブ,カンキョウシステムガクブ
環境社会学部,*,*,2000,名詞,名詞,一般,*,*,*,環境社会学部,カンキョウシャカイガクブ,カンキョウシャカイガクブ
環境情報学部,*,*,2000,名詞,名詞,一般,*,*,*,環境情報学部,カンキョウジョウホウガクブ,カンキョウジョウホウガクブ
環境情報ビジネス学部,*,*,2000,名詞,名詞,一般,*,*,*,環境情報ビジネス学部,カンキョウジョウホウビジネスガクブ,カンキョウジョウホウビジネスガクブ
環境創造学部,*,*,2000,名詞,名詞,一般,*,*,*,環境創造学部,カンキョウソウゾウガクブ,カンキョウソウゾウガクブ
環境ツーリズム学部,*,*,2000,名詞,名詞,一般,*,*,*,環境ツーリズム学部,カンキョウツーリズムガクブ,カンキョウツーリズムガクブ
環境都市工学部,*,*,2000,名詞,名詞,一般,*,*,*,環境都市工学部,カンキョウトシコウガクブ,カンキョウトシコウガクブ
環境人間学部,*,*,2000,名詞,名詞,一般,*,*,*,環境人間学部,カンキョウニンゲンガクブ,カンキョウニンゲンガクブ
環境防災学部,*,*,2000,名詞,名詞,一般,*,*,*,環境防災学部,カンキョウボウサイガクブ,カンキョウボウサイガクブ
環境保健学部,*,*,2000,名詞,名詞,一般,*,*,*,環境保健学部,カンキョウホケンガクブ,カンキョウホケンガクブ
環境理工学部,*,*,2000,名詞,名詞,一般,*,*,*,環境理工学部,カンキョウリコウガクブ,カンキョウリコウガクブ
看護医療学部,*,*,2000,名詞,名詞,一般,*,*,*,看護医療学部,カンゴイリョウガクブ,カンゴイリョウガクブ
看護栄養学部,*,*,2000,名詞,名詞,一般,*,*,*,看護栄養学部,カンゴエイヨウガクブ,カンゴエイヨウガクブ
