国際キリスト教学科,*,*,2000,名詞,名詞,一般,*,*,*,国際キリスト教学科,コクサイキリストキョウガッカ,コクサイキリストキョウガッカ
キリスト教学科,*,*,2000,名詞,名詞,一般,*,*,*,キリスト教学科,キリストキョウガッカ,キリストキョウガッカ
神学科,*,*,2000,名詞,名詞,一般,*,*,*,神学科,シンガクカ,シンガクカ
神道学科,*,*,2000,名詞,名詞,一般,*,*,*,神道学科,シントウガッカ,シントウガッカ
神道文化学科,*,*,2000,名詞,名詞,一般,*,*,*,神道文化学科,シントウブンカガッカ,シントウブンカガッカ
禅学科,*,*,2000,名詞,名詞,一般,*,*,*,禅学科,ゼンガクカ,ゼンガクカ
国際禅学科,*,*,2000,名詞,名詞,一般,*,*,*,国際禅学科,コクサイゼンガクカ,コクサイゼンガクカ
密教学科,*,*,2000,名詞,名詞,一般,*,*,*,密教学科,ミッキョウガッカ,ミッキョウガッカ
真宗学科,*,*,2000,名詞,名詞,一般,*,*,*,真宗学科,シンシュウガッカ,シンシュウガッカ
人間学科,*,*,2000,名詞,名詞,一般,*,*,*,人間学科,ニンゲンガッカ,ニンゲンガッカ
表現学科,*,*,2000,名詞,名詞,一般,*,*,*,表現学科,ヒョウゲンガッカ,ヒョウゲンガッカ
芸術・表現行動学科,*,*,2000,名詞,名詞,一般,*,*,*,芸術・表現行動学科,ゲイジュツ・ヒョウゲンコウドウガッカ,ゲイジュツ・ヒョウゲンコウドウガッカ
人間学科,*,*,2000,名詞,名詞,一般,*,*,*,人間学科,ニンゲンガッカ,ニンゲンガッカ
人間関係学科,*,*,2000,名詞,名詞,一般,*,*,*,人間関係学科,ニンゲンカンケイガッカ,ニンゲンカンケイガッカ
人間科学科,*,*,2000,名詞,名詞,一般,*,*,*,人間科学科,ニンゲンカガクカ,ニンゲンカガクカ
人間形成学科,*,*,2000,名詞,名詞,一般,*,*,*,人間形成学科,ニンゲンケイセイガッカ,ニンゲンケイセイガッカ
人間表現学科,*,*,2000,名詞,名詞,一般,*,*,*,人間表現学科,ニンゲンヒョウゲンガッカ,ニンゲンヒョウゲンガッカ
人間環境学科,*,*,2000,名詞,名詞,一般,*,*,*,人間環境学科,ニンゲンカンキョウガッカ,ニンゲンカンキョウガッカ
人間発達学科,*,*,2000,名詞,名詞,一般,*,*,*,人間発達学科,ニンゲンハッタツガッカ,ニンゲンハッタツガッカ
人間発達科学科,*,*,2000,名詞,名詞,一般,*,*,*,人間発達科学科,ニンゲンハッタツカガクカ,ニンゲンハッタツカガクカ
発達科学科,*,*,2000,名詞,名詞,一般,*,*,*,発達科学科,ハッタツカガクカ,ハッタツカガクカ
人間教育学科,*,*,2000,名詞,名詞,一般,*,*,*,人間教育学科,ニンゲンキョウイクガッカ,ニンゲンキョウイクガッカ
心理教育学科,*,*,2000,名詞,名詞,一般,*,*,*,心理教育学科,シンリキョウイクガッカ,シンリキョウイクガッカ
心理・教育学科,*,*,2000,名詞,名詞,一般,*,*,*,心理・教育学科,シンリ・キョウイクガッカ,シンリ・キョウイクガッカ
行動文化学科,*,*,2000,名詞,名詞,一般,*,*,*,行動文化学科,コウドウブンカガッカ,コウドウブンカガッカ
行動科学科,*,*,2000,名詞,名詞,一般,*,*,*,行動科学科,コウドウカガクカ,コウドウカガクカ
人間行動学科,*,*,2000,名詞,名詞,一般,*,*,*,人間行動学科,ニンゲンコウドウガッカ,ニンゲンコウドウガッカ
人間行動科学科,*,*,2000,名詞,名詞,一般,*,*,*,人間行動科学科,ニンゲンコウドウカガクカ,ニンゲンコウドウカガクカ
人間社会学科,*,*,2000,名詞,名詞,一般,*,*,*,人間社会学科,ニンゲンシャカイガッカ,ニンゲンシャカイガッカ
人間社会科学科,*,*,2000,名詞,名詞,一般,*,*,*,人間社会科学科,ニンゲンシャカイカガクカ,ニンゲンシャカイカガクカ
人間・社会文化学科,*,*,2000,名詞,名詞,一般,*,*,*,人間・社会文化学科,ニンゲン・シャカイブンカガッカ,ニンゲン・シャカイブンカガッカ
人間文化学科,*,*,2000,名詞,名詞,一般,*,*,*,人間文化学科,ニンゲンブンカガッカ,ニンゲンブンカガッカ
総合人間学科,*,*,2000,名詞,名詞,一般,*,*,*,総合人間学科,ソウゴウニンゲンガッカ,ソウゴウニンゲンガッカ
総合人間・文化学科,*,*,2000,名詞,名詞,一般,*,*,*,総合人間・文化学科,ソウゴウニンゲン・ブンカガッカ,ソウゴウニンゲン・ブンカガッカ
国際総合科学科,*,*,2000,名詞,名詞,一般,*,*,*,国際総合科学科,コクサイソウゴウカガクカ,コクサイソウゴウカガクカ
人間情報科学科,*,*,2000,名詞,名詞,一般,*,*,*,人間情報科学科,ニンゲンジョウホウカガクカ,ニンゲンジョウホウカガクカ
社会学科,*,*,2000,名詞,名詞,一般,*,*,*,社会学科,シャカイガッカ,シャカイガッカ
人文学科,*,*,2000,名詞,名詞,一般,*,*,*,人文学科,ジンブンガッカ,ジンブンガッカ
総合人文学科,*,*,2000,名詞,名詞,一般,*,*,*,総合人文学科,ソウゴウジンブンガッカ,ソウゴウジンブンガッカ
文明学科,*,*,2000,名詞,名詞,一般,*,*,*,文明学科,ブンメイガッカ,ブンメイガッカ
アジア文明学科,*,*,2000,名詞,名詞,一般,*,*,*,アジア文明学科,アジアブンメイガッカ,アジアブンメイガッカ
ヨーロッパ文明学科,*,*,2000,名詞,名詞,一般,*,*,*,ヨーロッパ文明学科,ヨーロッパブンメイガッカ,ヨーロッパブンメイガッカ
アメリカ文明学科,*,*,2000,名詞,名詞,一般,*,*,*,アメリカ文明学科,アメリカブンメイガッカ,アメリカブンメイガッカ
海洋文明学科,*,*,2000,名詞,名詞,一般,*,*,*,海洋文明学科,カイヨウブンメイガッカ,カイヨウブンメイガッカ
文化学科,*,*,2000,名詞,名詞,一般,*,*,*,文化学科,ブンカガッカ,ブンカガッカ
現代文化学科,*,*,2000,名詞,名詞,一般,*,*,*,現代文化学科,ゲンダイブンカガッカ,ゲンダイブンカガッカ
表現文化学科,*,*,2000,名詞,名詞,一般,*,*,*,表現文化学科,ヒョウゲンブンカガッカ,ヒョウゲンブンカガッカ
文化表現学科,*,*,2000,名詞,名詞,一般,*,*,*,文化表現学科,ブンカヒョウゲンガッカ,ブンカヒョウゲンガッカ
イメージ文化学科,*,*,2000,名詞,名詞,一般,*,*,*,イメージ文化学科,イメージブンカガッカ,イメージブンカガッカ
生活文化学科,*,*,2000,名詞,名詞,一般,*,*,*,生活文化学科,セイカツブンカガッカ,セイカツブンカガッカ
総合文芸学科,*,*,2000,名詞,名詞,一般,*,*,*,総合文芸学科,ソウゴウブンゲイガッカ,ソウゴウブンゲイガッカ
総合文化学科,*,*,2000,名詞,名詞,一般,*,*,*,総合文化学科,ソウゴウブンカガッカ,ソウゴウブンカガッカ
文化総合学科,*,*,2000,名詞,名詞,一般,*,*,*,文化総合学科,ブンカソウゴウガッカ,ブンカソウゴウガッカ
国際文化学科,*,*,2000,名詞,名詞,一般,*,*,*,国際文化学科,コクサイブンカガッカ,コクサイブンカガッカ
国際文化協力学科,*,*,2000,名詞,名詞,一般,*,*,*,国際文化協力学科,コクサイブンカキョウリョクガッカ,コクサイブンカキョウリョクガッカ
多文化共生学科,*,*,2000,名詞,名詞,一般,*,*,*,多文化共生学科,タブンカキョウセイガッカ,タブンカキョウセイガッカ
国際社会文化学科,*,*,2000,名詞,名詞,一般,*,*,*,国際社会文化学科,コクサイシャカイブンカガッカ,コクサイシャカイブンカガッカ
国際交流学科,*,*,2000,名詞,名詞,一般,*,*,*,国際交流学科,コクサイコウリュウガッカ,コクサイコウリュウガッカ
環境文化学科,*,*,2000,名詞,名詞,一般,*,*,*,環境文化学科,カンキョウブンカガッカ,カンキョウブンカガッカ
環境共生学科文化交流学科,*,*,2000,名詞,名詞,一般,*,*,*,環境共生学科文化交流学科,カンキョウキョウセイガッカブンカコウリュウガッカ,カンキョウキョウセイガッカブンカコウリュウガッカ
交流文化学科,*,*,2000,名詞,名詞,一般,*,*,*,交流文化学科,コウリュウブンカガッカ,コウリュウブンカガッカ
文化環境学科,*,*,2000,名詞,名詞,一般,*,*,*,文化環境学科,ブンカカンキョウガッカ,ブンカカンキョウガッカ
文化創造学科,*,*,2000,名詞,名詞,一般,*,*,*,文化創造学科,ブンカソウゾウガッカ,ブンカソウゾウガッカ
観光文化学科,*,*,2000,名詞,名詞,一般,*,*,*,観光文化学科,カンコウブンカガッカ,カンコウブンカガッカ
英米文化学科,*,*,2000,名詞,名詞,一般,*,*,*,英米文化学科,エイベイブンカガッカ,エイベイブンカガッカ
英語文化学科,*,*,2000,名詞,名詞,一般,*,*,*,英語文化学科,エイゴブンカガッカ,エイゴブンカガッカ
英語文化コミュニケーション学科,*,*,2000,名詞,名詞,一般,*,*,*,英語文化コミュニケーション学科,エイゴブンカコミュニケーションガッカ,エイゴブンカコミュニケーションガッカ
